case,linkage,distance,kind,idx,value
30,single,manhattan,height,7,0.488013772506321719
30,single,manhattan,height,8,0.517274969435785215
30,single,manhattan,height,9,0.590643682698406391
30,single,manhattan,height,10,0.623638691078903462
30,single,manhattan,height,11,0.676635390899303468
30,single,manhattan,height,12,0.681262350585555065
30,single,manhattan,height,13,0.683419993528541436
30,single,manhattan,height,14,0.712219359301705435
30,single,manhattan,height,15,0.751647135067784800
30,single,manhattan,height,16,0.762733586008748299
30,single,manhattan,height,17,1.010742083774692990
30,single,manhattan,height,18,2.537394264959405010
30,single,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
30,single,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;1
30,single,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;3
30,single,manhattan,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;1;1;3;1;3;1;1;4
30,single,manhattan,cut,6,0;0;0;0;0;0;1;0;0;0;2;3;2;2;4;2;4;2;2;5
30,centroid,manhattan,height,0,0.085182570680842118
30,centroid,manhattan,height,1,0.137402158549569442
30,centroid,manhattan,height,2,0.164510185328696545
30,centroid,manhattan,height,3,0.296063292055147476
30,centroid,manhattan,height,4,0.321969073336606293
30,centroid,manhattan,height,5,0.355048212863734447
30,centroid,manhattan,height,6,0.472639978816675743
30,centroid,manhattan,height,7,0.515927503057198700
30,centroid,manhattan,height,8,0.681262350585555065
30,centroid,manhattan,height,9,0.733806600538107201
30,centroid,manhattan,height,10,0.746365139335863459
30,centroid,manhattan,height,11,0.894445708983971244
30,centroid,manhattan,height,12,0.947557764119096535
30,centroid,manhattan,height,13,1.022482929520130090
30,centroid,manhattan,height,14,1.242300802619632050
30,centroid,manhattan,height,15,1.259223334454044663
30,centroid,manhattan,height,16,1.134631822765258979
30,centroid,manhattan,height,17,1.565821106356872328
30,centroid,manhattan,height,18,4.223687541919824540
30,centroid,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
30,centroid,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;1
30,centroid,manhattan,cut,4,0;0;0;1;0;0;0;0;0;1;2;3;2;2;2;2;2;2;2;2
30,centroid,manhattan,cut,5,0;0;1;2;0;1;1;0;0;2;3;4;3;3;3;3;3;3;3;3
30,centroid,manhattan,cut,6,0;0;1;2;0;1;1;0;0;2;3;4;5;3;3;3;3;3;5;3
31,average,euclidean,height,0,0.12133639438423549
31,average,euclidean,height,1,0.18306478476273677
31,average,euclidean,height,2,0.18456173483398461
31,average,euclidean,height,3,0.18644451150643865
31,average,euclidean,height,4,0.21311299791217533
31,average,euclidean,height,5,0.23646669989934921
31,average,euclidean,height,6,0.32756251864733960
31,average,euclidean,height,7,0.52645864869377001
31,average,euclidean,height,8,0.57426123554514064
31,average,euclidean,height,9,0.58472499951134638
31,average,euclidean,height,10,0.67002166585283518
31,average,euclidean,height,11,0.76739854193672841
31,average,euclidean,height,12,0.86033742398353774
31,average,euclidean,height,13,0.89318653548418137
31,average,euclidean,height,14,0.94443215738442787
31,average,euclidean,height,15,1.14757340164611410
31,average,euclidean,height,16,1.43163343179606994
31,average,euclidean,height,17,1.90686967651972572
31,average,euclidean,height,18,4.40120814175790365
31,average,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,average,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,average,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;1;1;2
31,average,euclidean,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;2;1;3
31,average,euclidean,cut,6,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;5;3;2;4
31,complete,euclidean,height,0,0.12133639438423549
31,complete,euclidean,height,1,0.18456173483398461
31,complete,euclidean,height,2,0.18644451150643865
31,complete,euclidean,height,3,0.21918214683304091
31,complete,euclidean,height,4,0.23666046118533166
31,complete,euclidean,height,5,0.25934433457674894
31,complete,euclidean,height,6,0.36462254259515009
31,complete,euclidean,height,7,0.57426123554514064
31,complete,euclidean,height,8,0.63194451776913185
31,complete,euclidean,height,9,0.69953293243549941
31,complete,euclidean,height,10,0.75426864527813275
31,complete,euclidean,height,11,0.84402601997436466
31,complete,euclidean,height,12,0.86033742398353774
31,complete,euclidean,height,13,1.16530834794830107
31,complete,euclidean,height,14,1.24749014234306088
31,complete,euclidean,height,15,1.37490850275712262
31,complete,euclidean,height,16,2.28220130531689458
31,complete,euclidean,height,17,3.11129276646530517
31,complete,euclidean,height,18,6.67780587757014477
31,complete,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,complete,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,complete,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;1;3;1;1;2
31,complete,euclidean,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;4;1;1;4;2;1;3
31,complete,euclidean,cut,6,0;1;1;0;0;0;1;0;0;1;2;3;4;5;2;2;5;3;2;4
31,ward.D2,euclidean,height,0, 0.12133639438423549
31,ward.D2,euclidean,height,1, 0.18456173483398461
31,ward.D2,euclidean,height,2, 0.18644451150643865
31,ward.D2,euclidean,height,3, 0.20375327927865081
31,ward.D2,euclidean,height,4, 0.22347520194862183
31,ward.D2,euclidean,height,5, 0.25232121686982728
31,ward.D2,euclidean,height,6, 0.36462254259515009
31,ward.D2,euclidean,height,7, 0.57426123554514064
31,ward.D2,euclidean,height,8, 0.69829654958866261
31,ward.D2,euclidean,height,9, 0.81150412456351817
31,ward.D2,euclidean,height,10, 0.84402601997436466
31,ward.D2,euclidean,height,11, 0.86033742398353774
31,ward.D2,euclidean,height,12, 0.89645890718185040
31,ward.D2,euclidean,height,13, 1.05637074779902518
31,ward.D2,euclidean,height,14, 1.28660770722742623
31,ward.D2,euclidean,height,15, 1.45675503115314853
31,ward.D2,euclidean,height,16, 2.07535488526640277
31,ward.D2,euclidean,height,17, 3.24610104935871568
31,ward.D2,euclidean,height,18,13.80919921019894225
31,ward.D2,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,ward.D2,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,ward.D2,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;1;3;1;1;2
31,ward.D2,euclidean,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;4;1;1;4;2;1;3
31,ward.D2,euclidean,cut,6,0;1;1;0;0;0;1;0;0;1;2;3;4;5;2;2;5;3;2;4
31,single,euclidean,height,0,0.12133639438423549
31,single,euclidean,height,1,0.14694742269243263
31,single,euclidean,height,2,0.18456173483398461
31,single,euclidean,height,3,0.18644451150643865
31,single,euclidean,height,4,0.18956553463901901
31,single,euclidean,height,5,0.21358906522194951
31,single,euclidean,height,6,0.25002527129543811
31,single,euclidean,height,7,0.28310854934228574
31,single,euclidean,height,8,0.36462254259515009
31,single,euclidean,height,9,0.56134655672367029
31,single,euclidean,height,10,0.57426123554514064
31,single,euclidean,height,11,0.57548221716500847
31,single,euclidean,height,12,0.59382129231429570
31,single,euclidean,height,13,0.63130660736045108
31,single,euclidean,height,14,0.84402601997436466
31,single,euclidean,height,15,0.84481983131965610
31,single,euclidean,height,16,0.86033742398353774
31,single,euclidean,height,17,1.06288496451849235
31,single,euclidean,height,18,2.49675794718927913
31,single,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,single,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,single,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;3;1;2
31,single,euclidean,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;1;4;1;3
31,single,euclidean,cut,6,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;5;1;3
31,centroid,euclidean,height,0,0.12133639438423549
31,centroid,euclidean,height,1,0.17645551595969705
31,centroid,euclidean,height,2,0.18456173483398461
31,centroid,euclidean,height,3,0.18644451150643865
31,centroid,euclidean,height,4,0.19353520200336419
31,centroid,euclidean,height,5,0.21851658372307312
31,centroid,euclidean,height,6,0.31472149448115239
31,centroid,euclidean,height,7,0.50276385976616211
31,centroid,euclidean,height,8,0.52309183363791945
31,centroid,euclidean,height,9,0.57426123554514064
31,centroid,euclidean,height,10,0.66259034311486009
31,centroid,euclidean,height,11,0.71870744669137654
31,centroid,euclidean,height,12,0.85937641901243944
31,centroid,euclidean,height,13,0.86033742398353774
31,centroid,euclidean,height,14,0.87828209661777235
31,centroid,euclidean,height,15,1.02820159318386684
31,centroid,euclidean,height,16,1.37208521673687578
31,centroid,euclidean,height,17,1.81462565204987225
31,centroid,euclidean,height,18,4.36685221672269375
31,centroid,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,centroid,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,centroid,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;1;1;2
31,centroid,euclidean,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;2;1;3
31,centroid,euclidean,cut,6,0;0;0;0;0;0;1;0;0;0;2;3;4;2;2;2;5;3;2;4
31,average,manhattan,height,0,0.13889685113774086
31,average,manhattan,height,1,0.19066062238100240
31,average,manhattan,height,2,0.23755731027057544
31,average,manhattan,height,3,0.24936444283555853
31,average,manhattan,height,4,0.27943618622658695
31,average,manhattan,height,5,0.30514026372457181
31,average,manhattan,height,6,0.41699177334714060
31,average,manhattan,height,7,0.59579884762726709
31,average,manhattan,height,8,0.63807190150295967
31,average,manhattan,height,9,0.80783755448105787
31,average,manhattan,height,10,0.93544430077922103
31,average,manhattan,height,11,0.99414667789695976
31,average,manhattan,height,12,1.00688057081630400
31,average,manhattan,height,13,1.20080734373966180
31,average,manhattan,height,14,1.21339359212821662
31,average,manhattan,height,15,1.39395619623788836
31,average,manhattan,height,16,1.67884736068014528
31,average,manhattan,height,17,2.31117720649253444
31,average,manhattan,height,18,4.81741756515669906
31,average,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,average,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,average,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;1;2;1;3
31,average,manhattan,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;2;1;3
31,average,manhattan,cut,6,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;5;1;3
31,complete,manhattan,height,0,0.13889685113774086
31,complete,manhattan,height,1,0.19066062238100240
31,complete,manhattan,height,2,0.23755731027057544
31,complete,manhattan,height,3,0.29759551107874593
31,complete,manhattan,height,4,0.29974476128521138
31,complete,manhattan,height,5,0.36046966742490200
31,complete,manhattan,height,6,0.51035420856438241
31,complete,manhattan,height,7,0.80783755448105787
31,complete,manhattan,height,8,0.86251601242869791
31,complete,manhattan,height,9,0.88353765778979687
31,complete,manhattan,height,10,1.03519769148089180
31,complete,manhattan,height,11,1.16417310330428392
31,complete,manhattan,height,12,1.21339359212821662
31,complete,manhattan,height,13,1.47933650541706396
31,complete,manhattan,height,14,1.63865273870060091
31,complete,manhattan,height,15,1.72524389017147506
31,complete,manhattan,height,16,2.70937064947074324
31,complete,manhattan,height,17,3.16530275955602614
31,complete,manhattan,height,18,6.95236323409651735
31,complete,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,complete,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;1;1;2;1;2
31,complete,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;1;2;1;3
31,complete,manhattan,cut,5,0;1;1;0;0;0;1;0;0;1;2;3;4;2;2;2;2;3;2;4
31,complete,manhattan,cut,6,0;1;1;0;0;0;1;0;0;1;2;3;4;2;2;2;5;3;2;4
31,ward.D2,manhattan,height,0, 0.13889685113774086
31,ward.D2,manhattan,height,1, 0.19066062238100240
31,ward.D2,manhattan,height,2, 0.23755731027057544
31,ward.D2,manhattan,height,3, 0.28260152871438854
31,ward.D2,manhattan,height,4, 0.29281615241466991
31,ward.D2,manhattan,height,5, 0.34075221736242611
31,ward.D2,manhattan,height,6, 0.49730393467369266
31,ward.D2,manhattan,height,7, 0.59579884762726709
31,ward.D2,manhattan,height,8, 0.80783755448105787
31,ward.D2,manhattan,height,9, 1.03519769148089180
31,ward.D2,manhattan,height,10, 1.12591106591708257
31,ward.D2,manhattan,height,11, 1.21339359212821662
31,ward.D2,manhattan,height,12, 1.24058113112115098
31,ward.D2,manhattan,height,13, 1.36420603418869280
31,ward.D2,manhattan,height,14, 1.68451781502270781
31,ward.D2,manhattan,height,15, 1.80442430120619357
31,ward.D2,manhattan,height,16, 2.65007512485957220
31,ward.D2,manhattan,height,17, 3.83207528966602551
31,ward.D2,manhattan,height,18,14.96713598128195954
31,ward.D2,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,ward.D2,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,ward.D2,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;1;2;1;3
31,ward.D2,manhattan,cut,5,0;1;1;0;0;0;1;0;0;0;2;3;4;2;2;2;2;3;2;4
31,ward.D2,manhattan,cut,6,0;1;1;0;0;0;1;0;0;0;2;3;4;2;2;2;5;3;2;4
31,single,manhattan,height,0,0.13889685113774086
31,single,manhattan,height,1,0.19066062238100240
31,single,manhattan,height,2,0.19898412438590568
31,single,manhattan,height,3,0.23755731027057544
31,single,manhattan,height,4,0.24981086002424169
31,single,manhattan,height,5,0.26127686137442796
31,single,manhattan,height,6,0.30149438976905857
31,single,manhattan,height,7,0.31420837869683976
31,single,manhattan,height,8,0.51035420856438241
31,single,manhattan,height,9,0.59579884762726709
31,single,manhattan,height,10,0.79146373782347412
31,single,manhattan,height,11,0.80370343587938198
31,single,manhattan,height,12,0.80783755448105787
31,single,manhattan,height,13,0.80979636042036529
31,single,manhattan,height,14,1.03398660197535963
31,single,manhattan,height,15,1.09527572801633433
31,single,manhattan,height,16,1.12363567779570661
31,single,manhattan,height,17,1.41260788516403468
31,single,manhattan,height,18,2.86644603405096987
31,single,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,single,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,single,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;3;1;2
31,single,manhattan,cut,5,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;4;1;2
31,single,manhattan,cut,6,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;5;1;3
31,centroid,manhattan,height,0,0.13889685113774086
31,centroid,manhattan,height,1,0.19066062238100240
31,centroid,manhattan,height,2,0.23755731027057544
31,centroid,manhattan,height,3,0.24474010301497798
31,centroid,manhattan,height,4,0.25358622662952024
31,centroid,manhattan,height,5,0.29510007663173787
31,centroid,manhattan,height,6,0.40604696234297527
31,centroid,manhattan,height,7,0.59579884762726709
31,centroid,manhattan,height,8,0.60806147230638419
31,centroid,manhattan,height,9,0.80783755448105787
31,centroid,manhattan,height,10,0.92777911224832033
31,centroid,manhattan,height,11,0.90812811653105274
31,centroid,manhattan,height,12,0.95347442522397163
31,centroid,manhattan,height,13,1.12759629177196019
31,centroid,manhattan,height,14,1.21339359212821662
31,centroid,manhattan,height,15,1.29969675702439091
31,centroid,manhattan,height,16,1.69607604400428746
31,centroid,manhattan,height,17,2.14219521064760787
31,centroid,manhattan,height,18,4.73302397503102767
31,centroid,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
31,centroid,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;1;2
31,centroid,manhattan,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;1;1;2
31,centroid,manhattan,cut,5,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;2;1;3
31,centroid,manhattan,cut,6,0;0;0;0;0;0;0;0;0;0;1;2;3;1;1;1;4;5;1;3
32,average,euclidean,height,0,0.044192078279415507
32,average,euclidean,height,1,0.097468228072964583
32,average,euclidean,height,2,0.155109153670388078
32,average,euclidean,height,3,0.191536047930494058
32,average,euclidean,height,4,0.238953371798214326
32,average,euclidean,height,5,0.249227346016572621
32,average,euclidean,height,6,0.375769414070303065
32,average,euclidean,height,7,0.387017616144805565
32,average,euclidean,height,8,0.426058230894545031
32,average,euclidean,height,9,0.426058952081702191
32,average,euclidean,height,10,0.500440581278551400
32,average,euclidean,height,11,0.559688983802201778
32,average,euclidean,height,12,0.645279591331188507
32,average,euclidean,height,13,0.648159557799802610
32,average,euclidean,height,14,0.711559213452253592
32,average,euclidean,height,15,1.013601040852631252
32,average,euclidean,height,16,1.118219270577333280
32,average,euclidean,height,17,1.474273079037486278
32,average,euclidean,height,18,3.902626885891465669
32,average,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
32,average,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;1;1
32,average,euclidean,cut,4,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;3;2;2
32,average,euclidean,cut,5,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;4;2;2
32,average,euclidean,cut,6,0;0;1;0;1;0;1;0;2;2;3;3;3;3;3;4;3;5;3;3
32,complete,euclidean,height,0,0.044192078279415507
32,complete,euclidean,height,1,0.097468228072964583
32,complete,euclidean,height,2,0.155109153670388078
32,complete,euclidean,height,3,0.191536047930494058
32,complete,euclidean,height,4,0.238953371798214326
32,complete,euclidean,height,5,0.249227346016572621
32,complete,euclidean,height,6,0.419979728318305767
32,complete,euclidean,height,7,0.432905912302916529
32,complete,euclidean,height,8,0.448424193152276385
32,complete,euclidean,height,9,0.511098387867607751
32,complete,euclidean,height,10,0.527372456750980767
32,complete,euclidean,height,11,0.770583042859772860
32,complete,euclidean,height,12,0.796696497820111094
32,complete,euclidean,height,13,0.870203635848605384
32,complete,euclidean,height,14,0.976468007420276618
32,complete,euclidean,height,15,1.013601040852631252
32,complete,euclidean,height,16,1.712973937083469789
32,complete,euclidean,height,17,2.092917307406358063
32,complete,euclidean,height,18,5.335059999540025188
32,complete,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
32,complete,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;1;1
32,complete,euclidean,cut,4,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;3;2;2
32,complete,euclidean,cut,5,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;4;2;2
32,complete,euclidean,cut,6,0;0;1;0;1;0;1;0;1;1;2;3;3;3;2;4;3;5;3;2
32,ward.D2,euclidean,height,0, 0.044192078279415507
32,ward.D2,euclidean,height,1, 0.097468228072964583
32,ward.D2,euclidean,height,2, 0.155109153670388078
32,ward.D2,euclidean,height,3, 0.191536047930494058
32,ward.D2,euclidean,height,4, 0.238953371798214326
32,ward.D2,euclidean,height,5, 0.249227346016572621
32,ward.D2,euclidean,height,6, 0.412518503724022767
32,ward.D2,euclidean,height,7, 0.438758686131643205
32,ward.D2,euclidean,height,8, 0.472297128285143752
32,ward.D2,euclidean,height,9, 0.480488114041088210
32,ward.D2,euclidean,height,10, 0.577426623662886662
32,ward.D2,euclidean,height,11, 0.794291330914402294
32,ward.D2,euclidean,height,12, 0.892985527910793886
32,ward.D2,euclidean,height,13, 0.991699570983487155
32,ward.D2,euclidean,height,14, 1.013601040852631252
32,ward.D2,euclidean,height,15, 1.041818765757612342
32,ward.D2,euclidean,height,16, 2.335028125983824587
32,ward.D2,euclidean,height,17, 2.461385306737016165
32,ward.D2,euclidean,height,18,12.208927159367311432
32,ward.D2,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
32,ward.D2,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;1;1
32,ward.D2,euclidean,cut,4,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;3;2;2
32,ward.D2,euclidean,cut,5,0;0;1;0;1;0;1;0;2;2;3;3;3;3;3;4;3;4;3;3
32,ward.D2,euclidean,cut,6,0;0;1;0;1;0;1;0;2;2;3;3;3;3;3;4;3;5;3;3
32,single,euclidean,height,0,0.044192078279415507
32,single,euclidean,height,1,0.097468228072964583
32,single,euclidean,height,2,0.155109153670388078
32,single,euclidean,height,3,0.191536047930494058
32,single,euclidean,height,4,0.238953371798214326
32,single,euclidean,height,5,0.249227346016572621
32,single,euclidean,height,6,0.258491631325231841
32,single,euclidean,height,7,0.280778600699538583
32,single,euclidean,height,8,0.325611039137334690
32,single,euclidean,height,9,0.331559099822300363
32,single,euclidean,height,10,0.361168411592447391
32,single,euclidean,height,11,0.419211991860487798
32,single,euclidean,height,12,0.422666408274700367
32,single,euclidean,height,13,0.489782774689495104
32,single,euclidean,height,14,0.589974635376002254
32,single,euclidean,height,15,0.672067010921862940
32,single,euclidean,height,16,0.732956508404078000
32,single,euclidean,height,17,1.013601040852631252
32,single,euclidean,height,18,1.702737525453555278
32,single,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
32,single,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;1;1
32,single,euclidean,cut,4,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;3;1;1
32,single,euclidean,cut,5,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;4;2;2
32,single,euclidean,cut,6,0;0;1;0;1;0;1;0;2;2;3;3;3;3;3;4;3;5;3;3
32,centroid,euclidean,height,0,0.044192078279415507
32,centroid,euclidean,height,1,0.097468228072964583
32,centroid,euclidean,height,2,0.155109153670388078
32,centroid,euclidean,height,3,0.191536047930494058
32,centroid,euclidean,height,4,0.238953371798214326
32,centroid,euclidean,height,5,0.249227346016572621
32,centroid,euclidean,height,6,0.357251503756149280
32,centroid,euclidean,height,7,0.379976168321086105
32,centroid,euclidean,height,8,0.390315898712315090
32,centroid,euclidean,height,9,0.392316902290959835
32,centroid,euclidean,height,10,0.500066124913536525
32,centroid,euclidean,height,11,0.612234042648802768
32,centroid,euclidean,height,12,0.551011224811410072
32,centroid,euclidean,height,13,0.627942432854005972
32,centroid,euclidean,height,14,0.672491121590933161
32,centroid,euclidean,height,15,1.013601040852631252
32,centroid,euclidean,height,16,1.044256323814755083
32,centroid,euclidean,height,17,1.375956216170784785
32,centroid,euclidean,height,18,3.860801761069024174
32,centroid,euclidean,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
32,centroid,euclidean,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;1;1
32,centroid,euclidean,cut,4,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;3;2;2
32,centroid,euclidean,cut,5,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;4;2;2
32,centroid,euclidean,cut,6,0;0;1;0;1;0;1;0;2;2;3;3;3;3;3;4;3;5;3;3
32,average,manhattan,height,0,0.057459663477942749
32,average,manhattan,height,1,0.099169279910210850
32,average,manhattan,height,2,0.187477707776934593
32,average,manhattan,height,3,0.246614163009123477
32,average,manhattan,height,4,0.254177359879106890
32,average,manhattan,height,5,0.351797590620120837
32,average,manhattan,height,6,0.479411541964891386
32,average,manhattan,height,7,0.515659911599049225
32,average,manhattan,height,8,0.528230546272518198
32,average,manhattan,height,9,0.553923536463830080
32,average,manhattan,height,10,0.703703297951582707
32,average,manhattan,height,11,0.707435649799919131
32,average,manhattan,height,12,0.834272754531636518
32,average,manhattan,height,13,0.838588387148737957
32,average,manhattan,height,14,0.859445283689985629
32,average,manhattan,height,15,1.383008696038964480
32,average,manhattan,height,16,1.477013361609393893
32,average,manhattan,height,17,1.872788090724345267
32,average,manhattan,height,18,4.317067292465543105
32,average,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
32,average,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;1;1
32,average,manhattan,cut,4,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;3;2;2
32,average,manhattan,cut,5,0;0;1;0;1;0;1;0;1;1;2;2;2;2;2;3;2;4;2;2
32,average,manhattan,cut,6,0;0;1;0;1;0;1;0;1;1;2;3;2;2;2;4;3;5;2;2
32,complete,manhattan,height,0,0.057459663477942749
32,complete,manhattan,height,1,0.099169279910210850
32,complete,manhattan,height,2,0.187477707776934593
32,complete,manhattan,height,3,0.246614163009123477
32,complete,manhattan,height,4,0.254177359879106890
32,complete,manhattan,height,5,0.351797590620120837
32,complete,manhattan,height,6,0.490216578276800208
32,complete,manhattan,height,7,0.533565798356657628
32,complete,manhattan,height,8,0.571681268948221133
32,complete,manhattan,height,9,0.715994215719486959
32,complete,manhattan,height,10,0.745078177469657210
32,complete,manhattan,height,11,0.932936254060906967
32,complete,manhattan,height,12,0.974139769961669622
32,complete,manhattan,height,13,1.083400349180465350
32,complete,manhattan,height,14,1.380840711698261059
32,complete,manhattan,height,15,1.383008696038964480
32,complete,manhattan,height,16,2.304697065117290222
32,complete,manhattan,height,17,2.514151632986556084
32,complete,manhattan,height,18,5.663061343536159420
32,complete,manhattan,cut,2,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1
32,complete,manhattan,cut,3,0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;2;1;1
32,complete,manhattan,cut,4,0;0;1;0;1;0;1;1;1;1;2;2;2;2;2;3;2;3;2;2
32,complete,manhattan,cut,5,0;0;1;0;1;0;1;1;1;1;2;2;2;2;2;3;2;4;2;2
32,complete,manhattan,cut,6,0;0;1;0;1;0;1;1;1;1;2;3;3;3;2;4;3;5;3;2
32,ward.D2,manhattan,height,0, 0.057459663477942749
32,ward.D2,manhattan,height,1, 0.099169279910210850
32,ward.D2,manhattan,height,2, 0.187477707776934593
32,ward.D2,manhattan,height,3, 0.246614163009123477
32,ward.D2,manhattan,height,4, 0.254177359879106890
32,ward.D2,manhattan,height,5, 0.351797590620120837
32,ward.D2,manhattan,height,6, 0.515120424997658199
32,ward.D2,manhattan,height,7, 0.581766162142385412
32,ward.D2,manhattan,height,8, 0.592063557805957208
32,ward.D2,manhattan,height,9, 0.628178227730101457
32,ward.D2,manhattan,height,10, 0.812013132057818887
32,ward.D2,manhattan,height,11, 1.033582173594512099
32,ward.D2,manhattan,height,12, 1.116384077042294365
32,ward.D2,manhattan,height,13, 1.194019019278898641
32,ward.D2,manhattan,height,14, 1.350330152506078019
32,ward.D2,manhattan,height,15, 1.383008696038964480
